PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2028,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2029,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2030,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2031,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2032,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2033,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2034,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2035,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2036,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2037,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2038,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2039,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2040,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2041,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2042,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2043,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2044,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2045,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2046,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2047,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2048,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2049,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2050,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2051,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2052,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2053,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2054,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5CERAGR,,CO2e,1,2055,,,,,,0.11
EmissionActivityRatio,LTS,JAM,T5PLAAGR,,CO2e,1,2021,,,,,,1.66
EmissionActivityRatio,LTS,JAM,T5PLAAGR,,CO2e,1,2022,,,,,,1.66
EmissionActivityRatio,LTS,JAM,T5PLAAGR,,CO2e,1,2023,,,,,,1.66
EmissionActivityRatio,LTS,JAM,T5PLAAGR,,CO2e,1,2024,,,,,,1.66
EmissionActivityRatio,LTS,JAM,T5PLAAGR,,CO2e,1,2025,,,,,,1.66
EmissionActivityRatio,LTS,JAM,T5PLAAGR,,CO2e,1,2026,,,,,,1.66
EmissionActivityRatio,LTS,JAM,T5PLAAGR,,CO2e,1,2027,,,,,,1.66
