Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,Sector,Description,SpecificSector
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2021,,,,,,,0.7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2021,,,,,,,0.7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2022,,,,,,,0.7266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2022,,,,,,,0.7266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2023,,,,,,,0.7345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2023,,,,,,,0.7345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2024,,,,,,,0.7423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2024,,,,,,,0.7423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2025,,,,,,,0.7502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2025,,,,,,,0.7502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2026,,,,,,,0.7562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2026,,,,,,,0.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2027,,,,,,,0.7623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2027,,,,,,,0.7338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2028,,,,,,,0.7683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2028,,,,,,,0.7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2029,,,,,,,0.7744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2029,,,,,,,0.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2030,,,,,,,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2030,,,,,,,0.7093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2031,,,,,,,0.7848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2031,,,,,,,0.6995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2032,,,,,,,0.7893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2032,,,,,,,0.6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2033,,,,,,,0.7937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2033,,,,,,,0.6799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2034,,,,,,,0.7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2034,,,,,,,0.6701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2035,,,,,,,0.8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2035,,,,,,,0.6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2036,,,,,,,0.8054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2036,,,,,,,0.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2037,,,,,,,0.8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2037,,,,,,,0.6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2038,,,,,,,0.8112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2038,,,,,,,0.6263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2039,,,,,,,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2039,,,,,,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2040,,,,,,,0.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2040,,,,,,,0.6037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2041,,,,,,,0.8184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2041,,,,,,,0.5909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2042,,,,,,,0.8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2042,,,,,,,0.5782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2043,,,,,,,0.8214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2043,,,,,,,0.5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2044,,,,,,,0.8229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2044,,,,,,,0.5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2045,,,,,,,0.8245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2045,,,,,,,0.5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2046,,,,,,,0.8247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2046,,,,,,,0.5262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2047,,,,,,,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2047,,,,,,,0.5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2048,,,,,,,0.8253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2048,,,,,,,0.4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2049,,,,,,,0.8256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2049,,,,,,,0.4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2050,,,,,,,0.8259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2050,,,,,,,0.4705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2051,,,,,,,0.8262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2051,,,,,,,0.4566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2052,,,,,,,0.8265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2052,,,,,,,0.4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2053,,,,,,,0.8268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2053,,,,,,,0.4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2054,,,,,,,0.8271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2054,,,,,,,0.4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,BLEND_NO_DCOLL,,2055,,,,,,,0.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,BLEND_NO_DCOLL,,2055,,,,,,,0.4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2021,,,,,,0.7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2021,,,,,,0.7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2022,,,,,,0.7266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2022,,,,,,0.7266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2023,,,,,,0.7345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2023,,,,,,0.7345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2024,,,,,,0.7423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2024,,,,,,0.7423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2025,,,,,,0.7502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2025,,,,,,0.7502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2026,,,,,,0.7562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2026,,,,,,0.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2027,,,,,,0.7623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2027,,,,,,0.7338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2028,,,,,,0.7683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2028,,,,,,0.7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2029,,,,,,0.7744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2029,,,,,,0.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2030,,,,,,0.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2030,,,,,,0.7093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2031,,,,,,0.7848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2031,,,,,,0.6995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2032,,,,,,0.7893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2032,,,,,,0.6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2033,,,,,,0.7937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2033,,,,,,0.6799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2034,,,,,,0.7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2034,,,,,,0.6701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2035,,,,,,0.8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2035,,,,,,0.6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2036,,,,,,0.8054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2036,,,,,,0.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2037,,,,,,0.8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2037,,,,,,0.6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2038,,,,,,0.8112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2038,,,,,,0.6263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2039,,,,,,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2039,,,,,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2040,,,,,,0.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2040,,,,,,0.6037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2041,,,,,,0.8184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2041,,,,,,0.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2042,,,,,,0.8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2042,,,,,,0.5783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2043,,,,,,0.8214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2043,,,,,,0.5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2044,,,,,,0.8229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2044,,,,,,0.5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2045,,,,,,0.8245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2045,,,,,,0.5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2046,,,,,,0.8247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2046,,,,,,0.5262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2047,,,,,,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2047,,,,,,0.5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2048,,,,,,0.8253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2048,,,,,,0.4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2049,,,,,,0.8256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2049,,,,,,0.4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2050,,,,,,0.8259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2050,,,,,,0.4705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2051,,,,,,0.8262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2051,,,,,,0.4566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2052,,,,,,0.8265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2052,,,,,,0.4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2053,,,,,,0.8268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2053,,,,,,0.4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2054,,,,,,0.8271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2054,,,,,,0.4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
BAU,0,COLL_BLEND,NO_OSS_BLEND,,2055,,,,,,0.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_BLEND,NO_OSS_BLEND,,2055,,,,,,0.4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2021,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2022,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2023,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2024,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2025,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2026,,,,,,,0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2026,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2027,,,,,,,0.0284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2027,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2028,,,,,,,0.0427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2028,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2029,,,,,,,0.0569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2029,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2030,,,,,,,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2030,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2031,,,,,,,0.0853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2031,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2032,,,,,,,0.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2032,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2033,,,,,,,0.1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2033,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2034,,,,,,,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2034,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
LTS,0,COLL_ORG,ORG_DCOLL,,2035,,,,,,,0.1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waste,,Solids
